2674775	eng	Anne Lisbeth was a beautiful young woman, with a red and white complexion, glittering white teeth, and clear soft eyes; and her footstep was light in the dance, but her mind was lighter still.
2677018	eng	"Is this a white beer or a wheat beer?" "I'm not sure. My German is not good enough."
2686416	eng	The village lies on the border between the coastal and mountain regions.
2686425	eng	Rolling a kayak in white water is an advanced skill.
2688041	ina	Le aqua ha irrumpite in le village basse.
2690624	eng	The annals of sports are replete with the names of great black athletes.
2692150	eng	I have got a cat and a dog. The cat is black and the dog is white.
2692270	eng	I have a black eye.
2693513	eng	I think that Tom looks better with his natural black hair than with bleached hair.
2699930	eng	Knowledge without common sense will lead you nowhere.
2700166	eng	Aurora Borealis, or the "northern lights", occurs 80 to 160 km (50 to 100 miles) above the earth when energetic particles from a solar storm cause the gases in the upper atmosphere to glow. Auroras can last between a few minutes to several hours. It's common across Alaska and northern Canada.
2700174	eng	Aurora Borealis or the "northern lights" occurs 80 to 160km (50 to 100 miles) above the earth, when energetic particles from a solar storm cause the gases in the upper atmosphere to glow. Auroras can last between a few minutes to several hours. It's common across Alaska and northern Canada.
2700417	fra	J'habite dans un petit village de pêcheurs.
2704150	hun	Van neki egy kicsi, fekete kutyája.
2706507	eng	Tom is wearing glasses with black frames.
2709394	hun	Látok egy fehér oroszlánt.
2710037	eng	Mary had a little lamb, whose fleece was white as snow.
2712539	eng	There's a bottle of white wine in the refrigerator.
2714848	eng	The white cat is under the tree.
2716013	eng	Tom was dressed in black and wore a black ski mask.
2716501	hun	Nem szeretem a fekete humort.
2716994	eng	What's the difference between a village and a city?
2719957	eng	As is quite common for teenagers aged from 13 to 19, she's conceited.
2719958	eng	As is quite common for teenagers aged from 13 to 19, she's vain.
2719959	eng	As is quite common for teenagers aged from 13 to 19, she's full of herself.
2720210	eng	Do you like green tea or black tea?
2720682	eng	There's a white van parked in front of Tom's house.
2721460	ina	Le habitantes del village le time.
2724494	eng	The whole village was dark and deserted. The stores were closed, the doors, the windows. In the streets, not even a dog could be seen. It seemed the Village of the Dead.
2724539	eng	His beard was as black as pitch, and so long that it reached from his chin down to his feet.
2724541	eng	In his huge, hairy hands, a long whip, made of green snakes and black cats' tails twisted together, swished through the air in a dangerous way.
2724583	eng	She had azure hair and a face white as wax. Her eyes were closed and her hands crossed on her breast.
2726653	eng	Two rabbits, a white rabbit and a black rabbit, lived in a large forest.
2731067	eng	Which do you like, green tea or black tea?
2733253	eng	"Look! A red and white mushroom! It looks so tasty!" "No, don't eat it. It's poisonous."
2736109	eng	I've just lost my new black wallet.
2738441	eng	I find a good way of testing myself is to enter the questions and answers into a spreadsheet; I enter the answers as white text on a white background so they are invisible unless the cell is selected and I can then read the answer in the formula bar.
2738739	eng	Tom saw a black cat as he was walking under a ladder, so he dropped the mirror he was carrying and it broke.
2740645	eng	The girls want someone on a white horse holding a sword but not someone with a true heart.
2740789	hun	"Mi lehet ez?", kérdezte magától Mária, figyelmét a fekete foltra összpontosítva.
2747409	eng	Tom likes wearing white socks with his sandals.
2748609	eng	Although in common usage, this word is frequently mispronounced.
2750789	eng	People usually wear black after someone has died.
2755029	eng	Through what way could they understand each other? -They could understand each other through a common language.
2755279	eng	The rebels did not only take hostages, but also set the entire village on fire.
2758721	eng	Every individual has something to contribute to the common stock of reasonable thought and opinion.
2759156	eng	Is there a white eggplant?
2759669	eng	Naoko lives in the white house.
2760282	eng	"You are so beautiful, so good and so honest, that I should give you a present." (because she was a fairy who took the form of a poor village woman, to see how great that young girl's kindness would be).
2761073	epo	Ne falu en desperon, se vi malsukcesos.
2761973	eng	When I was a kid, there was a black pig in a pen beside our house.
2762702	fra	Tom vient d'un petit village au nord.
2764279	eng	He doesn't have any common sense.
2772469	eng	The water in this village is contaminated by arsenic.
2774204	eng	Life is like a zebra; white stripe, black stripe, and the ass at the end.
2775675	eng	The black and white dog has bitten me.
2775833	hun	A templom a falu közepén van.
2778332	hun	Mindegy fekete vagy fehér, ha egy macska egeret fog, akkor jó macska.
2778765	eng	She was wearing a white petticoat.
2780169	eng	Hey, I thought that the two of us should drink, so I brought some white wine.
2783218	hun	Te vagy a család fekete báránya?
2790420	eng	Her pupils were as black and deep as an abyss.
2795191	eng	"Have to" is more common than "must."
2796617	eng	The black market of drugs and weapons is very wide.
2798076	eng	The wall is white on the outside and green on the inside.
2798976	fra	Ils habitent dans un petit village en Angleterre.
2799084	eng	I usually wear a white shirt.
2799444	hun	Van egy fehér macskánk.
2800127	eng	This volume of ethanol cannot completely dissolve 0.5 g of the white solid.
2807238	eng	Above the lifeguard station, a black flag was flying to indicate that swimming in the ocean was dangerous.
2812707	eng	That black bird is not a blackbird.
2815053	eng	The most common bell peppers are green, red or yellow.
2815845	hun	Nézd azokat a fekete felhőket!
2820765	eng	That's a very common phrase where I come from.
2821480	eng	Tom gave Mary a black eye.
2826630	eng	I like red wine much more than white wine.
2829006	eng	Unbelievable! We saw a black sheep on the shores of Copacabana beach.
2833547	eng	It matters little if the cat is white or black; the important thing is that it chase rats.
2833880	eng	There is no prescription for a common cold.
2834428	eng	God, let the village be safe!
2835024	eng	They have nothing in common with us.
2839458	eng	Tom grew up in an isolated village deep in the mountains.
2843250	eng	My beloved is white and ruddy, the chiefest among ten thousand.
2843262	eng	My beloved is white and ruddy, chosen out of thousands.
2874048	fra	À l'est du village se trouve un lac.
2883589	eng	In honor of tomorrow's Esperanto club meeting, I baked a cake with white frosting and a green star in the center.
2889291	eng	What curses are the most common in Holland?
2890400	eng	Mary wore a plain white dress.
2908754	eng	I've got a white horse.
2910507	eng	Two sworn enemies had to unite against their common rival.
2910817	eng	This novel is interesting for its village language.
2911996	eng	How many black and white movies have you seen?
2911997	eng	How many black and white movies have you watched?
2914997	eng	This deodorant leaves white stains on the shirt.
2914998	eng	This deodorant leaves white stains on my shirt.
2925774	eng	Tom was wearing mirrored sunglasses and a black baseball cap.
2948187	eng	Her eyes are black as coal.
2953199	eng	Mary had a black scarf around her neck.
2956642	eng	Tom doesn't have any common sense.
2958682	eng	Tom was wearing black leather gloves.
2958683	eng	Tom was wearing black leather pants and a black leather jacket.
2963105	eng	He contributed to the common good.
2964679	hun	A lakás olcsó, de csak közös fürdője van.
2964727	eng	My whole body is black and blue.
2965173	eng	The moon turns the roofs in the village to silver.
2968868	eng	Tom had his black knitted hat pulled far down.
2970211	hun	A zene közös nyelv az emberiség számára.
2970214	hun	A zene az emberiség közös nyelve.
2971657	eng	I finally pulled myself together and made a Herculean effort to improve my sock situation: I bought 15 pairs of identical black socks, and threw away my old ones.
2973581	eng	Tom gave me a black eye.
2978146	eng	How could the colonists declare independence? I think that's against common sense.
2988818	hun	A fehér gömb ugyanolyan nehéz, mint a piros.
2990721	fra	La colline qui surplombe notre village a une hauteur de trois cents mètres.
2994629	ile	Circum li village es situat mult humid prates e litt lagos.
3004087	hun	Ismerek egy pompás receptet, a póréhagyma fehér része vörösborban, melegen és hidegen is élvezhető.
3012019	eng	Why, of course, the people don't want war. Why would some poor slob on a farm want to risk his life in a war when the best that he can get out of it is to come back to his farm in one piece? Naturally, the common people don't want war; neither in Russia nor in England nor in America, nor for that matter in Germany. That is understood. But, after all, it is the leaders of the country who determine the policy and it is always a simple matter to drag the people along, whether it is a democracy or a fascist dictatorship or a Parliament or a Communist dictatorship. [...] Voice or no voice, the people can always be brought to the bidding of the leaders. That is easy. All you have to do is tell them they are being attacked and denounce the pacifists for lack of patriotism and exposing the country to danger. It works the same way in any country.
